in s,C1 in V
1.3085550E+01,5.28199E-01
1.3085917E+01,5.26246E-01
1.3086285E+01,5.26246E-01
1.3086652E+01,5.28199E-01
1.3087020E+01,5.26246E-01
1.3087387E+01,5.21363E-01
1.3087755E+01,5.19410E-01
1.3088122E+01,5.18434E-01
1.3088490E+01,5.20387E-01
1.3088857E+01,5.24293E-01
1.3089225E+01,5.26246E-01
1.3089592E+01,5.23316E-01
1.3089960E+01,5.22340E-01
1.3090327E+01,5.20387E-01
1.3090695E+01,5.22340E-01
1.3091062E+01,5.17457E-01
1.3091430E+01,5.20387E-01
1.3091797E+01,5.18434E-01
1.3092165E+01,5.21363E-01
1.3092532E+01,5.27223E-01
1.3092900E+01,5.29176E-01
1.3093268E+01,5.26246E-01
1.3093635E+01,5.23316E-01
1.3094003E+01,5.21363E-01
1.3094370E+01,5.23316E-01
1.3094738E+01,5.32105E-01
1.3095105E+01,5.24293E-01
1.3095473E+01,5.28199E-01
1.3095840E+01,5.25270E-01
1.3096208E+01,5.25270E-01
1.3096575E+01,5.30152E-01
1.3096943E+01,5.21363E-01
1.3097310E+01,5.23316E-01
1.3097678E+01,5.21363E-01
1.3098045E+01,5.21363E-01
1.3098413E+01,5.25270E-01
1.3098780E+01,5.25270E-01
1.3099148E+01,5.23316E-01
1.3099515E+01,5.22340E-01
1.3099883E+01,5.22340E-01
1.3100250E+01,5.23316E-01
1.3100618E+01,5.21363E-01
1.3100985E+01,5.21363E-01
1.3101353E+01,5.20387E-01
1.3101720E+01,5.25270E-01
1.3102088E+01,5.28199E-01
1.3102456E+01,5.26246E-01
1.3102823E+01,5.23316E-01
1.3103191E+01,5.24293E-01
1.3103558E+01,5.24293E-01
1.3103926E+01,5.25270E-01
1.3104293E+01,5.25270E-01
1.3104661E+01,5.25270E-01
1.3105028E+01,5.27223E-01
1.3105396E+01,5.27223E-01
1.3105763E+01,5.27223E-01
1.3106131E+01,5.28199E-01
1.3106498E+01,5.21363E-01
1.3106866E+01,5.20387E-01
1.3107233E+01,5.18434E-01
1.3107601E+01,5.21363E-01
1.3107968E+01,5.24293E-01
1.3108336E+01,5.26246E-01
1.3108703E+01,5.22340E-01
1.3109071E+01,5.19410E-01
1.3109438E+01,5.21363E-01
1.3109806E+01,5.18434E-01
1.3110173E+01,5.22340E-01
1.3110541E+01,5.20387E-01
1.3110908E+01,5.17457E-01
1.3111276E+01,5.24293E-01
1.3111644E+01,5.29176E-01
1.3112011E+01,5.29176E-01
1.3112379E+01,5.25270E-01
1.3112746E+01,5.23316E-01
1.3113114E+01,5.24293E-01
1.3113481E+01,5.28199E-01
1.3113849E+01,5.25270E-01
1.3114216E+01,5.28199E-01
1.3114584E+01,5.29176E-01
1.3114951E+01,5.28199E-01
1.3115319E+01,5.30152E-01
1.3115686E+01,5.30152E-01
1.3116054E+01,5.24293E-01
1.3116421E+01,5.21363E-01
1.3116789E+01,5.19410E-01
1.3117156E+01,5.22340E-01
1.3117524E+01,5.23316E-01
1.3117891E+01,5.23316E-01
1.3118259E+01,5.21363E-01
1.3118626E+01,5.21363E-01
1.3118994E+01,5.22340E-01
1.3119361E+01,5.21363E-01
1.3119729E+01,5.21363E-01
1.3120096E+01,5.23316E-01
1.3120464E+01,5.22340E-01
1.3120832E+01,5.25270E-01
1.3121199E+01,5.32105E-01
1.3121567E+01,5.28199E-01
1.3121934E+01,5.27223E-01
1.3122302E+01,5.24293E-01
1.3122669E+01,5.24293E-01
1.3123037E+01,5.26246E-01
1.3123404E+01,5.30152E-01
1.3123772E+01,5.27223E-01
1.3124139E+01,5.25270E-01
1.3124507E+01,5.26246E-01
1.3124874E+01,5.25270E-01
1.3125242E+01,5.28199E-01
1.3125609E+01,5.21363E-01
1.3125977E+01,5.20387E-01
1.3126344E+01,5.21363E-01
1.3126712E+01,5.24293E-01
1.3127079E+01,5.26246E-01
1.3127447E+01,5.25270E-01
1.3127814E+01,5.25270E-01
1.3128182E+01,5.23316E-01
1.3128549E+01,5.22340E-01
1.3128917E+01,5.20387E-01
1.3129284E+01,5.21363E-01
1.3129652E+01,5.21363E-01
1.3130020E+01,5.22340E-01
1.3130387E+01,5.25270E-01
1.3130755E+01,5.29176E-01
1.3131122E+01,5.31129E-01
1.3131490E+01,5.28199E-01
1.3131857E+01,5.23316E-01
1.3132225E+01,5.25270E-01
1.3132592E+01,5.28199E-01
1.3132960E+01,5.24293E-01
1.3133327E+01,5.28199E-01
1.3133695E+01,5.27223E-01
1.3134062E+01,5.28199E-01
1.3134430E+01,5.28199E-01
1.3134797E+01,5.24293E-01
1.3135165E+01,5.20387E-01
1.3135532E+01,5.21363E-01
1.3135900E+01,5.21363E-01
1.3136267E+01,5.25270E-01
1.3136635E+01,5.23316E-01
1.3137002E+01,5.24293E-01
1.3137370E+01,5.25270E-01
1.3137737E+01,5.24293E-01
1.3138105E+01,5.23316E-01
1.3138472E+01,5.21363E-01
1.3138840E+01,5.24293E-01
1.3139208E+01,5.20387E-01
1.3139575E+01,5.21363E-01
1.3139943E+01,5.26246E-01
1.3140310E+01,5.29176E-01
1.3140678E+01,5.28199E-01
1.3141045E+01,5.23316E-01
1.3141413E+01,5.25270E-01
1.3141780E+01,5.22340E-01
1.3142148E+01,5.28199E-01
1.3142515E+01,5.27223E-01
1.3142883E+01,5.27223E-01
1.3143250E+01,5.26246E-01
1.3143618E+01,5.28199E-01
1.3143985E+01,5.27223E-01
1.3144353E+01,5.27223E-01
1.3144720E+01,5.23316E-01
1.3145088E+01,5.20387E-01
1.3145455E+01,5.21363E-01
1.3145823E+01,5.24293E-01
1.3146190E+01,5.21363E-01
1.3146558E+01,5.21363E-01
1.3146925E+01,5.22340E-01
1.3147293E+01,5.25270E-01
1.3147660E+01,5.25270E-01
1.3148028E+01,5.22340E-01
1.3148396E+01,5.23316E-01
1.3148763E+01,5.21363E-01
1.3149131E+01,5.23316E-01
1.3149498E+01,5.30152E-01
1.3149866E+01,5.31129E-01
1.3150233E+01,5.28199E-01
1.3150601E+01,5.27223E-01
1.3150968E+01,5.25270E-01
1.3151336E+01,5.25270E-01
1.3151703E+01,5.28199E-01
1.3152071E+01,5.25270E-01
1.3152438E+01,5.27223E-01
1.3152806E+01,5.28199E-01
1.3153173E+01,5.27223E-01
1.3153541E+01,5.28199E-01
1.3153908E+01,5.23316E-01
1.3154276E+01,5.19410E-01
1.3154643E+01,5.20387E-01
1.3155011E+01,5.22340E-01
1.3155378E+01,5.23316E-01
1.3155746E+01,5.26246E-01
1.3156113E+01,5.23316E-01
1.3156481E+01,5.23316E-01
1.3156848E+01,5.25270E-01
1.3157216E+01,5.22340E-01
1.3157584E+01,5.25270E-01
1.3157951E+01,5.20387E-01
1.3158319E+01,5.21363E-01
1.3158686E+01,5.24293E-01
1.3159054E+01,5.26246E-01
1.3159421E+01,5.30152E-01
1.3159789E+01,5.26246E-01
1.3160156E+01,5.24293E-01
1.3160524E+01,5.28199E-01
1.3160891E+01,5.25270E-01
1.3161259E+01,5.28199E-01
1.3161626E+01,5.22340E-01
1.3161994E+01,5.27223E-01
1.3162361E+01,5.26246E-01
1.3162729E+01,5.27223E-01
1.3163096E+01,5.27223E-01
1.3163464E+01,5.24293E-01
1.3163831E+01,5.18434E-01
1.3164199E+01,5.17457E-01
1.3164566E+01,5.21363E-01
1.3164934E+01,5.25270E-01
1.3165301E+01,5.21363E-01
1.3165669E+01,5.24293E-01
1.3166036E+01,5.23316E-01
1.3166404E+01,5.20387E-01
1.3166772E+01,5.22340E-01
1.3167139E+01,5.24293E-01
1.3167507E+01,5.18434E-01
1.3167874E+01,5.19410E-01
1.3168242E+01,5.24293E-01
1.3168609E+01,5.29176E-01
1.3168977E+01,5.28199E-01
1.3169344E+01,5.27223E-01
1.3169712E+01,5.26246E-01
1.3170079E+01,5.26246E-01
1.3170447E+01,5.25270E-01
1.3170814E+01,5.28199E-01
1.3171182E+01,5.26246E-01
1.3171549E+01,5.27223E-01
1.3171917E+01,5.29176E-01
1.3172284E+01,5.25270E-01
1.3172652E+01,5.28199E-01
1.3173019E+01,5.25270E-01
1.3173387E+01,5.17457E-01
1.3173754E+01,5.20387E-01
1.3174122E+01,5.25270E-01
1.3174489E+01,5.25270E-01
1.3174857E+01,5.26246E-01
1.3175224E+01,5.22340E-01
1.3175592E+01,5.18434E-01
1.3175960E+01,5.21363E-01
1.3176327E+01,5.21363E-01
1.3176695E+01,5.22340E-01
1.3177062E+01,5.20387E-01
1.3177430E+01,5.25270E-01
1.3177797E+01,5.28199E-01
1.3178165E+01,5.32105E-01
1.3178532E+01,5.29176E-01
1.3178900E+01,5.28199E-01
1.3179267E+01,5.25270E-01
1.3179635E+01,5.23316E-01
1.3180002E+01,5.27223E-01
1.3180370E+01,5.25270E-01
1.3180737E+01,5.26246E-01
1.3181105E+01,5.26246E-01
1.3181472E+01,5.25270E-01
1.3181840E+01,5.28199E-01
1.3182207E+01,5.25270E-01
1.3182575E+01,5.24293E-01
1.3182942E+01,5.19410E-01
1.3183310E+01,5.21363E-01
1.3183677E+01,5.24293E-01
1.3184045E+01,5.27223E-01
1.3184412E+01,5.23316E-01
1.3184780E+01,5.23316E-01
1.3185148E+01,5.22340E-01
1.3185515E+01,5.24293E-01
1.3185883E+01,5.19410E-01
1.3186250E+01,5.20387E-01
1.3186618E+01,5.20387E-01
1.3186985E+01,5.23316E-01
1.3187353E+01,5.28199E-01
1.3187720E+01,5.26246E-01
1.3188088E+01,5.32105E-01
1.3188455E+01,5.25270E-01
1.3188823E+01,5.23316E-01
1.3189190E+01,5.21363E-01
1.3189558E+01,5.27223E-01
1.3189925E+01,5.27223E-01
1.3190293E+01,5.28199E-01
1.3190660E+01,5.28199E-01
1.3191028E+01,5.28199E-01
1.3191395E+01,5.28199E-01
1.3191763E+01,5.25270E-01
1.3192130E+01,5.21363E-01
1.3192498E+01,5.18434E-01
1.3192865E+01,5.20387E-01
1.3193233E+01,5.25270E-01
1.3193600E+01,5.26246E-01
1.3193968E+01,5.23316E-01
1.3194336E+01,5.21363E-01
1.3194703E+01,5.22340E-01
1.3195071E+01,5.22340E-01
1.3195438E+01,5.23316E-01
1.3195806E+01,5.21363E-01
1.3196173E+01,5.22340E-01
1.3196541E+01,5.21363E-01
1.3196908E+01,5.29176E-01
1.3197276E+01,5.33082E-01
1.3197643E+01,5.29176E-01
1.3198011E+01,5.24293E-01
1.3198378E+01,5.24293E-01
1.3198746E+01,5.27223E-01
1.3199113E+01,5.25270E-01
1.3199481E+01,5.27223E-01
1.3199848E+01,5.24293E-01
1.3200216E+01,5.25270E-01
1.3200583E+01,5.28199E-01
1.3200951E+01,5.28199E-01
1.3201318E+01,5.23316E-01
1.3201686E+01,5.20387E-01
1.3202053E+01,5.20387E-01
1.3202421E+01,5.21363E-01
1.3202788E+01,5.23316E-01
1.3203156E+01,5.27223E-01
1.3203524E+01,5.25270E-01
1.3203891E+01,5.24293E-01
1.3204259E+01,5.22340E-01
1.3204626E+01,5.24293E-01
1.3204994E+01,5.21363E-01
1.3205361E+01,5.19410E-01
1.3205729E+01,5.22340E-01
1.3206096E+01,5.23316E-01
1.3206464E+01,5.27223E-01
1.3206831E+01,5.27223E-01
1.3207199E+01,5.29176E-01
1.3207566E+01,5.29176E-01
1.3207934E+01,5.25270E-01
1.3208301E+01,5.21363E-01
1.3208669E+01,5.27223E-01
1.3209036E+01,5.25270E-01
1.3209404E+01,5.28199E-01
1.3209771E+01,5.27223E-01
1.3210139E+01,5.31129E-01
1.3210506E+01,5.32105E-01
1.3210874E+01,5.25270E-01
1.3211241E+01,5.20387E-01
1.3211609E+01,5.18434E-01
1.3211976E+01,5.22340E-01
1.3212344E+01,5.21363E-01
1.3212712E+01,5.22340E-01
1.3213079E+01,5.23316E-01
1.3213447E+01,5.23316E-01
1.3213814E+01,5.21363E-01
1.3214182E+01,5.22340E-01
1.3214549E+01,5.21363E-01
1.3214917E+01,5.19410E-01
1.3215284E+01,5.19410E-01
1.3215652E+01,5.23316E-01
1.3216019E+01,5.25270E-01
1.3216387E+01,5.30152E-01
1.3216754E+01,5.30152E-01
1.3217122E+01,5.26246E-01
1.3217489E+01,5.23316E-01
1.3217857E+01,5.24293E-01
1.3218224E+01,5.26246E-01
1.3218592E+01,5.24293E-01
1.3218959E+01,5.25270E-01
1.3219327E+01,5.25270E-01
1.3219694E+01,5.29176E-01
1.3220062E+01,5.28199E-01
1.3220429E+01,5.23316E-01
1.3220797E+01,5.21363E-01
1.3221164E+01,5.21363E-01
1.3221532E+01,5.21363E-01
1.3221900E+01,5.25270E-01
1.3222267E+01,5.24293E-01
1.3222635E+01,5.21363E-01
1.3223002E+01,5.19410E-01
1.3223370E+01,5.21363E-01
1.3223737E+01,5.18434E-01
1.3224105E+01,5.21363E-01
1.3224472E+01,5.21363E-01
1.3224840E+01,5.21363E-01
1.3225207E+01,5.25270E-01
1.3225575E+01,5.26246E-01
1.3225942E+01,5.31129E-01
1.3226310E+01,5.25270E-01
1.3226677E+01,5.24293E-01
1.3227045E+01,5.25270E-01
1.3227412E+01,5.25270E-01
1.3227780E+01,5.29176E-01
1.3228147E+01,5.22340E-01
1.3228515E+01,5.25270E-01
1.3228882E+01,5.27223E-01
1.3229250E+01,5.29176E-01
1.3229617E+01,5.27223E-01
1.3229985E+01,5.25270E-01
1.3230352E+01,5.18434E-01
1.3230720E+01,5.17457E-01
1.3231088E+01,5.18434E-01
1.3231455E+01,5.23316E-01
1.3231823E+01,5.24293E-01
1.3232190E+01,5.22340E-01
1.3232558E+01,5.20387E-01
1.3232925E+01,5.21363E-01
1.3233293E+01,5.21363E-01
1.3233660E+01,5.21363E-01
1.3234028E+01,5.22340E-01
1.3234395E+01,5.18434E-01
1.3234763E+01,5.25270E-01
1.3235130E+01,5.27223E-01
1.3235498E+01,5.29176E-01
1.3235865E+01,5.29176E-01
1.3236233E+01,5.22340E-01
1.3236600E+01,5.24293E-01
1.3236968E+01,5.23316E-01
1.3237335E+01,5.26246E-01
1.3237703E+01,5.30152E-01
1.3238070E+01,5.27223E-01
1.3238438E+01,5.29176E-01
1.3238805E+01,5.30152E-01
1.3239173E+01,5.27223E-01
1.3239540E+01,5.22340E-01
1.3239908E+01,5.18434E-01
1.3240276E+01,5.21363E-01
1.3240643E+01,5.22340E-01
1.3241011E+01,5.25270E-01
1.3241378E+01,5.25270E-01
1.3241746E+01,5.21363E-01
1.3242113E+01,5.24293E-01
1.3242481E+01,5.24293E-01
1.3242848E+01,5.20387E-01
1.3243216E+01,5.20387E-01
1.3243583E+01,5.24293E-01
1.3243951E+01,5.20387E-01
1.3244318E+01,5.25270E-01
1.3244686E+01,5.28199E-01
1.3245053E+01,5.28199E-01
1.3245421E+01,5.28199E-01
1.3245788E+01,5.22340E-01
1.3246156E+01,5.24293E-01
1.3246523E+01,5.27223E-01
1.3246891E+01,5.25270E-01
1.3247258E+01,5.26246E-01
1.3247626E+01,5.27223E-01
1.3247993E+01,5.27223E-01
1.3248361E+01,5.32105E-01
1.3248728E+01,5.29176E-01
1.3249096E+01,5.24293E-01
1.3249464E+01,5.18434E-01
1.3249831E+01,5.20387E-01
1.3250199E+01,5.22340E-01
1.3250566E+01,5.27223E-01
1.3250934E+01,5.21363E-01
1.3251301E+01,5.22340E-01
1.3251669E+01,5.21363E-01
1.3252036E+01,5.24293E-01
1.3252404E+01,5.21363E-01
1.3252771E+01,5.23316E-01
1.3253139E+01,5.20387E-01
1.3253506E+01,5.21363E-01
1.3253874E+01,5.26246E-01
1.3254241E+01,5.32105E-01
1.3254609E+01,5.27223E-01
1.3254976E+01,5.22340E-01
1.3255344E+01,5.25270E-01
1.3255711E+01,5.22340E-01
1.3256079E+01,5.27223E-01
1.3256446E+01,5.26246E-01
1.3256814E+01,5.27223E-01
1.3257181E+01,5.25270E-01
1.3257549E+01,5.29176E-01
1.3257916E+01,5.32105E-01
1.3258284E+01,5.27223E-01
1.3258652E+01,5.21363E-01
1.3259019E+01,5.18434E-01
1.3259387E+01,5.20387E-01
1.3259754E+01,5.21363E-01
1.3260122E+01,5.26246E-01
1.3260489E+01,5.27223E-01
1.3260857E+01,5.23316E-01
1.3261224E+01,5.22340E-01
1.3261592E+01,5.22340E-01
1.3261959E+01,5.24293E-01
1.3262327E+01,5.20387E-01
1.3262694E+01,5.18434E-01
1.3263062E+01,5.27223E-01
1.3263429E+01,5.26246E-01
1.3263797E+01,5.29176E-01
1.3264164E+01,5.28199E-01
1.3264532E+01,5.25270E-01
1.3264899E+01,5.24293E-01
1.3265267E+01,5.22340E-01
1.3265634E+01,5.27223E-01
1.3266002E+01,5.29176E-01
1.3266369E+01,5.25270E-01
1.3266737E+01,5.28199E-01
1.3267104E+01,5.28199E-01
1.3267472E+01,5.28199E-01
1.3267840E+01,5.29176E-01
1.3268207E+01,5.21363E-01
1.3268575E+01,5.18434E-01
1.3268942E+01,5.20387E-01
1.3269310E+01,5.24293E-01
1.3269677E+01,5.27223E-01
1.3270045E+01,5.25270E-01
1.3270412E+01,5.24293E-01
1.3270780E+01,5.22340E-01
1.3271147E+01,5.21363E-01
1.3271515E+01,5.18434E-01
1.3271882E+01,5.20387E-01
1.3272250E+01,5.20387E-01
1.3272617E+01,5.22340E-01
1.3272985E+01,5.26246E-01
1.3273352E+01,5.31129E-01
1.3273720E+01,5.29176E-01
1.3274087E+01,5.24293E-01
1.3274455E+01,5.23316E-01
1.3274822E+01,5.27223E-01
1.3275190E+01,5.25270E-01
1.3275557E+01,5.29176E-01
1.3275925E+01,5.25270E-01
1.3276292E+01,5.23316E-01
1.3276660E+01,5.28199E-01
1.3277028E+01,5.28199E-01
1.3277395E+01,5.25270E-01
1.3277763E+01,5.19410E-01
1.3278130E+01,5.18434E-01
1.3278498E+01,5.23316E-01
1.3278865E+01,5.25270E-01
1.3279233E+01,5.27223E-01
1.3279600E+01,5.23316E-01
1.3279968E+01,5.21363E-01
1.3280335E+01,5.20387E-01
1.3280703E+01,5.21363E-01
1.3281070E+01,5.20387E-01
1.3281438E+01,5.17457E-01
1.3281805E+01,5.20387E-01
1.3282173E+01,5.25270E-01
1.3282540E+01,5.26246E-01
1.3282908E+01,5.29176E-01
1.3283275E+01,5.25270E-01
1.3283643E+01,5.23316E-01
1.3284010E+01,5.21363E-01
1.3284378E+01,5.25270E-01
1.3284745E+01,5.25270E-01
1.3285113E+01,5.25270E-01
1.3285480E+01,5.28199E-01
1.3285848E+01,5.27223E-01
1.3286216E+01,5.28199E-01
1.3286583E+01,5.28199E-01
1.3286951E+01,5.24293E-01
1.3287318E+01,5.18434E-01
1.3287686E+01,5.17457E-01
1.3288053E+01,5.22340E-01
1.3288421E+01,5.22340E-01
1.3288788E+01,5.24293E-01
1.3289156E+01,5.26246E-01
1.3289523E+01,5.20387E-01
1.3289891E+01,5.21363E-01
1.3290258E+01,5.24293E-01
1.3290626E+01,5.22340E-01
1.3290993E+01,5.19410E-01
1.3291361E+01,5.21363E-01
1.3291728E+01,5.25270E-01
1.3292096E+01,5.29176E-01
1.3292463E+01,5.28199E-01
1.3292831E+01,5.25270E-01
1.3293198E+01,5.21363E-01
1.3293566E+01,5.24293E-01
1.3293933E+01,5.28199E-01
1.3294301E+01,5.25270E-01
1.3294668E+01,5.26246E-01
1.3295036E+01,5.25270E-01
1.3295404E+01,5.29176E-01
1.3295771E+01,5.28199E-01
1.3296139E+01,5.30152E-01
1.3296506E+01,5.23316E-01
1.3296874E+01,5.19410E-01
1.3297241E+01,5.20387E-01
1.3297609E+01,5.20387E-01
1.3297976E+01,5.27223E-01
1.3298344E+01,5.25270E-01
1.3298711E+01,5.27223E-01
1.3299079E+01,5.19410E-01
1.3299446E+01,5.19410E-01
1.3299814E+01,5.25270E-01
1.3300181E+01,5.22340E-01
1.3300549E+01,5.21363E-01
1.3300916E+01,5.21363E-01
1.3301284E+01,5.28199E-01
1.3301651E+01,5.32105E-01
1.3302019E+01,5.30152E-01
1.3302386E+01,5.25270E-01
1.3302754E+01,5.21363E-01
1.3303121E+01,5.24293E-01
1.3303489E+01,5.21363E-01
1.3303856E+01,5.29176E-01
1.3304224E+01,5.25270E-01
1.3304592E+01,5.25270E-01
1.3304959E+01,5.30152E-01
1.3305327E+01,5.32105E-01
1.3305694E+01,5.24293E-01
1.3306062E+01,5.21363E-01
1.3306429E+01,5.20387E-01
1.3306797E+01,5.21363E-01
1.3307164E+01,5.22340E-01
1.3307532E+01,5.25270E-01
1.3307899E+01,5.21363E-01
1.3308267E+01,5.21363E-01
1.3308634E+01,5.20387E-01
1.3309002E+01,5.21363E-01
1.3309369E+01,5.23316E-01
1.3309737E+01,5.23316E-01
1.3310104E+01,5.21363E-01
1.3310472E+01,5.21363E-01
1.3310839E+01,5.25270E-01
1.3311207E+01,5.26246E-01
1.3311574E+01,5.32105E-01
1.3311942E+01,5.22340E-01
1.3312309E+01,5.23316E-01
1.3312677E+01,5.25270E-01
1.3313044E+01,5.26246E-01
1.3313412E+01,5.23316E-01
1.3313780E+01,5.25270E-01
1.3314147E+01,5.25270E-01
1.3314515E+01,5.29176E-01
1.3314882E+01,5.33082E-01
1.3315250E+01,5.25270E-01
1.3315617E+01,5.21363E-01
1.3315985E+01,5.18434E-01
1.3316352E+01,5.20387E-01
1.3316720E+01,5.21363E-01
1.3317087E+01,5.27223E-01
1.3317455E+01,5.24293E-01
1.3317822E+01,5.21363E-01
1.3318190E+01,5.21363E-01
1.3318557E+01,5.23316E-01
1.3318925E+01,5.22340E-01
1.3319292E+01,5.19410E-01
1.3319660E+01,5.21363E-01
1.3320027E+01,5.25270E-01
1.3320395E+01,5.30152E-01
1.3320762E+01,5.28199E-01
1.3321130E+01,5.29176E-01
1.3321497E+01,5.26246E-01
1.3321865E+01,5.24293E-01
1.3322232E+01,5.25270E-01
1.3322600E+01,5.25270E-01
1.3322968E+01,5.26246E-01
1.3323335E+01,5.25270E-01
1.3323703E+01,5.27223E-01
1.3324070E+01,5.30152E-01
1.3324438E+01,5.28199E-01
1.3324805E+01,5.26246E-01
1.3325173E+01,5.21363E-01
1.3325540E+01,5.18434E-01
1.3325908E+01,5.19410E-01
1.3326275E+01,5.26246E-01
1.3326643E+01,5.28199E-01
1.3327010E+01,5.24293E-01
1.3327378E+01,5.23316E-01
1.3327745E+01,5.23316E-01
1.3328113E+01,5.24293E-01
1.3328480E+01,5.26246E-01
1.3328848E+01,5.22340E-01
1.3329215E+01,5.19410E-01
1.3329583E+01,5.21363E-01
1.3329950E+01,5.29176E-01
1.3330318E+01,5.30152E-01
1.3330685E+01,5.29176E-01
1.3331053E+01,5.25270E-01
1.3331420E+01,5.23316E-01
1.3331788E+01,5.25270E-01
1.3332156E+01,5.24293E-01
1.3332523E+01,5.24293E-01
1.3332891E+01,5.27223E-01
1.3333258E+01,5.25270E-01
1.3333626E+01,5.25270E-01
1.3333993E+01,5.29176E-01
1.3334361E+01,5.26246E-01
1.3334728E+01,5.21363E-01
1.3335096E+01,5.20387E-01
1.3335463E+01,5.21363E-01
1.3335831E+01,5.25270E-01
1.3336198E+01,5.26246E-01
1.3336566E+01,5.22340E-01
1.3336933E+01,5.21363E-01
1.3337301E+01,5.25270E-01
1.3337668E+01,5.23316E-01
1.3338036E+01,5.22340E-01
1.3338403E+01,5.19410E-01
1.3338771E+01,5.19410E-01
1.3339138E+01,5.24293E-01
1.3339506E+01,5.29176E-01
1.3339873E+01,5.30152E-01
1.3340241E+01,5.26246E-01
1.3340608E+01,5.23316E-01
1.3340976E+01,5.21363E-01
1.3341344E+01,5.26246E-01
1.3341711E+01,5.26246E-01
1.3342079E+01,5.25270E-01
1.3342446E+01,5.25270E-01
1.3342814E+01,5.28199E-01
1.3343181E+01,5.26246E-01
1.3343549E+01,5.28199E-01
1.3343916E+01,5.23316E-01
1.3344284E+01,5.19410E-01
1.3344651E+01,5.17457E-01
1.3345019E+01,5.23316E-01
1.3345386E+01,5.24293E-01
1.3345754E+01,5.25270E-01
1.3346121E+01,5.26246E-01
1.3346489E+01,5.20387E-01
1.3346856E+01,5.21363E-01
1.3347224E+01,5.24293E-01
1.3347591E+01,5.23316E-01
1.3347959E+01,5.19410E-01
1.3348326E+01,5.21363E-01
1.3348694E+01,5.27223E-01
1.3349061E+01,5.29176E-01
1.3349429E+01,5.29176E-01
1.3349796E+01,5.24293E-01
1.3350164E+01,5.25270E-01
1.3350532E+01,5.22340E-01
1.3350899E+01,5.25270E-01
1.3351267E+01,5.28199E-01
1.3351634E+01,5.27223E-01
1.3352002E+01,5.26246E-01
1.3352369E+01,5.28199E-01
1.3352737E+01,5.27223E-01
1.3353104E+01,5.27223E-01
1.3353472E+01,5.22340E-01
1.3353839E+01,5.18434E-01
1.3354207E+01,5.21363E-01
1.3354574E+01,5.21363E-01
1.3354942E+01,5.28199E-01
1.3355309E+01,5.23316E-01
1.3355677E+01,5.21363E-01
1.3356044E+01,5.23316E-01
1.3356412E+01,5.25270E-01
1.3356779E+01,5.26246E-01
1.3357147E+01,5.21363E-01
1.3357514E+01,5.21363E-01
1.3357882E+01,5.23316E-01
1.3358249E+01,5.27223E-01
1.3358617E+01,5.30152E-01
1.3358984E+01,5.29176E-01
1.3359352E+01,5.28199E-01
1.3359720E+01,5.23316E-01
1.3360087E+01,5.27223E-01
1.3360455E+01,5.27223E-01
1.3360822E+01,5.28199E-01
1.3361190E+01,5.29176E-01
1.3361557E+01,5.29176E-01
1.3361925E+01,5.30152E-01
1.3362292E+01,5.28199E-01
1.3362660E+01,5.30152E-01
1.3363027E+01,5.20387E-01
1.3363395E+01,5.20387E-01
1.3363762E+01,5.18434E-01
1.3364130E+01,5.27223E-01
1.3364497E+01,5.25270E-01
1.3364865E+01,5.25270E-01
1.3365232E+01,5.23316E-01
1.3365600E+01,5.24293E-01
1.3365967E+01,5.24293E-01
1.3366335E+01,5.21363E-01
1.3366702E+01,5.21363E-01
1.3367070E+01,5.21363E-01
1.3367437E+01,5.21363E-01
1.3367805E+01,5.27223E-01
1.3368172E+01,5.29176E-01
1.3368540E+01,5.29176E-01
1.3368908E+01,5.28199E-01
1.3369275E+01,5.22340E-01
1.3369643E+01,5.27223E-01
1.3370010E+01,5.25270E-01
1.3370378E+01,5.26246E-01
1.3370745E+01,5.25270E-01
1.3371113E+01,5.28199E-01
1.3371480E+01,5.30152E-01
1.3371848E+01,5.29176E-01
1.3372215E+01,5.26246E-01
1.3372583E+01,5.20387E-01
1.3372950E+01,5.21363E-01
1.3373318E+01,5.17457E-01
1.3373685E+01,5.22340E-01
1.3374053E+01,5.25270E-01
1.3374420E+01,5.24293E-01
1.3374788E+01,5.21363E-01
1.3375155E+01,5.21363E-01
1.3375523E+01,5.25270E-01
1.3375890E+01,5.24293E-01
1.3376258E+01,5.20387E-01
1.3376625E+01,5.18434E-01
1.3376993E+01,5.22340E-01
1.3377360E+01,5.26246E-01
1.3377728E+01,5.27223E-01
1.3378096E+01,5.30152E-01
1.3378463E+01,5.27223E-01
1.3378831E+01,5.25270E-01
1.3379198E+01,5.27223E-01
1.3379566E+01,5.27223E-01
1.3379933E+01,5.29176E-01
1.3380301E+01,5.25270E-01
1.3380668E+01,5.25270E-01
1.3381036E+01,5.27223E-01
1.3381403E+01,5.28199E-01
1.3381771E+01,5.30152E-01
1.3382138E+01,5.21363E-01
1.3382506E+01,5.19410E-01
1.3382873E+01,5.23316E-01
1.3383241E+01,5.20387E-01
1.3383608E+01,5.27223E-01
1.3383976E+01,5.21363E-01
1.3384343E+01,5.21363E-01
1.3384711E+01,5.24293E-01
1.3385078E+01,5.21363E-01
1.3385446E+01,5.19410E-01
1.3385813E+01,5.21363E-01
1.3386181E+01,5.22340E-01
1.3386548E+01,5.24293E-01
1.3386916E+01,5.28199E-01
1.3387284E+01,5.29176E-01
1.3387651E+01,5.22340E-01
