,Magnitude (Step of 0.001),N(m)
6432,15.19902474,245
6433,15.20002474,245
6434,15.20102474,245
6435,15.20202474,245
6436,15.20302474,245
6437,15.20402474,245
6438,15.20502474,245
6439,15.20602474,245
6440,15.20702474,245
6441,15.20802474,245
6442,15.20902474,245
6443,15.21002474,245
6444,15.21102474,245
6445,15.21202474,245
6446,15.21302474,245
6447,15.21402474,245
6448,15.21502474,245
6449,15.21602474,245
6450,15.21702474,245
6451,15.21802474,245
6452,15.21902474,245
6453,15.22002474,245
6454,15.22102474,245
6455,15.22202474,245
6456,15.22302474,245
6457,15.22402474,245
6458,15.22502474,245
6459,15.22602474,245
6460,15.22702474,245
6461,15.22802474,245
6462,15.22902474,245
6463,15.23002474,245
6464,15.23102474,245
6465,15.23202474,245
6466,15.23302474,245
6467,15.23402474,245
6468,15.23502474,245
6469,15.23602474,245
6470,15.23702474,245
6471,15.23802474,245
6472,15.23902474,245
6473,15.24002474,245
6474,15.24102474,245
6475,15.24202474,245
6476,15.24302474,245
6477,15.24402474,245
6478,15.24502474,245
6479,15.24602474,245
6480,15.24702474,245
6481,15.24802474,245
6482,15.24902474,245
6483,15.25002474,246
6484,15.25102474,251
6485,15.25202474,257
6486,15.25302474,258
6487,15.25402474,258
6488,15.25502474,258
6489,15.25602474,258
6490,15.25702474,258
6491,15.25802474,258
6492,15.25902474,258
6493,15.26002474,258
6494,15.26102474,258
6495,15.26202474,258
6496,15.26302474,258
6497,15.26402474,258
6498,15.26502474,258
6499,15.26602474,258
6500,15.26702474,258
6501,15.26802474,258
6502,15.26902474,258
6503,15.27002474,258
6504,15.27102474,258
6505,15.27202474,258
6506,15.27302474,258
6507,15.27402474,258
6508,15.27502474,258
6509,15.27602474,258
6510,15.27702474,258
6511,15.27802474,258
6512,15.27902474,258
6513,15.28002474,258
6514,15.28102474,258
6515,15.28202474,258
6516,15.28302474,258
6517,15.28402474,258
6518,15.28502474,258
6519,15.28602474,258
6520,15.28702474,258
6521,15.28802474,258
6522,15.28902474,258
6523,15.29002474,258
6524,15.29102474,258
6525,15.29202474,258
6526,15.29302474,258
6527,15.29402474,258
6528,15.29502474,258
6529,15.29602474,258
6530,15.29702474,258
6531,15.29802474,258
6532,15.29902474,258
6533,15.30002474,258
6534,15.30102474,258
6535,15.30202474,258
6536,15.30302474,258
6537,15.30402474,258
6538,15.30502474,258
6539,15.30602474,258
6540,15.30702474,258
6541,15.30802474,258
6542,15.30902474,258
6543,15.31002474,258
6544,15.31102474,258
6545,15.31202474,258
6546,15.31302474,258
6547,15.31402474,258
6548,15.31502474,258
6549,15.31602474,258
6550,15.31702474,258
6551,15.31802474,258
6552,15.31902474,258
6553,15.32002474,258
6554,15.32102474,258
6555,15.32202474,258
6556,15.32302474,258
6557,15.32402474,258
6558,15.32502474,258
6559,15.32602474,258
6560,15.32702474,258
6561,15.32802474,258
6562,15.32902474,258
6563,15.33002474,258
6564,15.33102474,258
6565,15.33202474,258
6566,15.33302474,258
6567,15.33402474,258
6568,15.33502474,258
6569,15.33602474,258
6570,15.33702474,258
6571,15.33802474,258
6572,15.33902474,258
6573,15.34002474,258
6574,15.34102474,258
6575,15.34202474,258
6576,15.34302474,258
6577,15.34402474,258
6578,15.34502474,258
6579,15.34602474,258
6580,15.34702474,258
6581,15.34802474,258
6582,15.34902474,258
6583,15.35002474,258
6584,15.35102474,258
6585,15.35202474,258
6586,15.35302474,258
6587,15.35402474,258
6588,15.35502474,258
6589,15.35602474,258
6590,15.35702474,258
6591,15.35802474,258
6592,15.35902474,258
6593,15.36002474,258
6594,15.36102474,258
6595,15.36202474,258
6596,15.36302474,258
6597,15.36402474,258
6598,15.36502474,258
6599,15.36602474,258
6600,15.36702474,258
6601,15.36802474,258
6602,15.36902474,258
6603,15.37002474,258
6604,15.37102474,258
6605,15.37202474,258
6606,15.37302474,258
6607,15.37402474,258
6608,15.37502474,258
6609,15.37602474,258
6610,15.37702474,258
6611,15.37802474,258
6612,15.37902474,258
6613,15.38002474,258
6614,15.38102474,258
6615,15.38202474,258
6616,15.38302474,258
6617,15.38402474,258
6618,15.38502474,258
6619,15.38602474,258
6620,15.38702474,258
6621,15.38802474,258
6622,15.38902474,258
6623,15.39002474,258
6624,15.39102474,258
6625,15.39202474,258
6626,15.39302474,258
6627,15.39402474,258
6628,15.39502474,258
6629,15.39602474,258
6630,15.39702474,258
6631,15.39802474,258
6632,15.39902474,258
6633,15.40002474,258
6634,15.40102474,258
6635,15.40202474,258
6636,15.40302474,258
6637,15.40402474,258
6638,15.40502474,258
6639,15.40602474,258
6640,15.40702474,258
6641,15.40802474,258
6642,15.40902474,258
6643,15.41002474,258
6644,15.41102474,258
6645,15.41202474,258
6646,15.41302474,258
6647,15.41402474,258
6648,15.41502474,258
6649,15.41602474,258
6650,15.41702474,258
6651,15.41802474,258
6652,15.41902474,258
6653,15.42002474,258
6654,15.42102474,258
6655,15.42202474,258
6656,15.42302474,258
6657,15.42402474,258
6658,15.42502474,258
6659,15.42602474,258
6660,15.42702474,258
6661,15.42802474,258
6662,15.42902474,258
6663,15.43002474,258
6664,15.43102474,258
6665,15.43202474,258
6666,15.43302474,258
6667,15.43402474,258
6668,15.43502474,258
6669,15.43602474,258
6670,15.43702474,258
6671,15.43802474,258
6672,15.43902474,258
6673,15.44002474,258
6674,15.44102474,258
6675,15.44202474,258
6676,15.44302474,258
6677,15.44402474,258
6678,15.44502474,258
6679,15.44602474,258
6680,15.44702474,258
6681,15.44802474,258
6682,15.44902474,258
6683,15.45002474,258
6684,15.45102474,258
6685,15.45202474,258
6686,15.45302474,258
6687,15.45402474,258
6688,15.45502474,258
6689,15.45602474,258
6690,15.45702474,258
6691,15.45802474,258
6692,15.45902474,258
6693,15.46002474,258
6694,15.46102474,258
6695,15.46202474,258
6696,15.46302474,258
6697,15.46402474,258
6698,15.46502474,258
6699,15.46602474,258
6700,15.46702474,258
6701,15.46802474,258
6702,15.46902474,258
6703,15.47002474,258
6704,15.47102474,258
6705,15.47202474,258
6706,15.47302474,258
6707,15.47402474,258
6708,15.47502474,258
6709,15.47602474,258
6710,15.47702474,258
6711,15.47802474,258
6712,15.47902474,258
6713,15.48002474,258
6714,15.48102474,258
6715,15.48202474,258
6716,15.48302474,258
6717,15.48402474,258
6718,15.48502474,258
6719,15.48602474,258
6720,15.48702474,258
6721,15.48802474,258
6722,15.48902474,258
6723,15.49002474,258
6724,15.49102474,258
6725,15.49202474,258
6726,15.49302474,258
6727,15.49402474,258
6728,15.49502474,258
6729,15.49602474,258
6730,15.49702474,258
6731,15.49802474,258
6732,15.49902474,258
6733,15.50002474,258
6734,15.50102474,258
6735,15.50202474,258
6736,15.50302474,258
6737,15.50402474,258
6738,15.50502474,258
6739,15.50602474,258
6740,15.50702474,258
6741,15.50802474,258
6742,15.50902474,258
6743,15.51002474,258
6744,15.51102474,258
6745,15.51202474,258
6746,15.51302474,258
6747,15.51402474,258
6748,15.51502474,258
6749,15.51602474,258
6750,15.51702474,258
6751,15.51802474,258
6752,15.51902474,258
6753,15.52002474,258
6754,15.52102474,258
6755,15.52202474,258
6756,15.52302474,258
6757,15.52402474,258
6758,15.52502474,258
6759,15.52602474,258
6760,15.52702474,258
6761,15.52802474,258
6762,15.52902474,258
6763,15.53002474,258
6764,15.53102474,258
6765,15.53202474,258
6766,15.53302474,258
6767,15.53402474,258
6768,15.53502474,258
6769,15.53602474,258
6770,15.53702474,258
6771,15.53802474,258
6772,15.53902474,258
6773,15.54002474,258
6774,15.54102474,258
6775,15.54202474,258
6776,15.54302474,258
6777,15.54402474,258
6778,15.54502474,258
6779,15.54602474,258
6780,15.54702474,258
6781,15.54802474,258
6782,15.54902474,258
6783,15.55002474,258
6784,15.55102474,258
6785,15.55202474,258
6786,15.55302474,258
6787,15.55402474,258
6788,15.55502474,258
6789,15.55602474,258
6790,15.55702474,258
6791,15.55802474,258
6792,15.55902474,258
6793,15.56002474,258
6794,15.56102474,258
6795,15.56202474,258
6796,15.56302474,258
6797,15.56402474,258
6798,15.56502474,258
6799,15.56602474,258
6800,15.56702474,258
6801,15.56802474,258
6802,15.56902474,258
6803,15.57002474,258
6804,15.57102474,258
6805,15.57202474,258
6806,15.57302474,258
6807,15.57402474,258
6808,15.57502474,258
6809,15.57602474,258
6810,15.57702474,258
6811,15.57802474,258
6812,15.57902474,258
6813,15.58002474,258
6814,15.58102474,258
6815,15.58202474,258
6816,15.58302474,258
6817,15.58402474,258
6818,15.58502474,258
6819,15.58602474,258
6820,15.58702474,258
6821,15.58802474,258
6822,15.58902474,258
6823,15.59002474,258
6824,15.59102474,258
6825,15.59202474,258
6826,15.59302474,258
6827,15.59402474,258
6828,15.59502474,258
6829,15.59602474,258
6830,15.59702474,258
6831,15.59802474,258
6832,15.59902474,258
6833,15.60002474,258
6834,15.60102474,258
6835,15.60202474,258
6836,15.60302474,258
6837,15.60402474,258
6838,15.60502474,258
6839,15.60602474,258
6840,15.60702474,258
6841,15.60802474,258
6842,15.60902474,258
6843,15.61002474,258
6844,15.61102474,258
6845,15.61202474,258
6846,15.61302474,258
6847,15.61402474,258
6848,15.61502474,258
6849,15.61602474,258
6850,15.61702474,258
6851,15.61802474,258
6852,15.61902474,258
6853,15.62002474,258
6854,15.62102474,258
6855,15.62202474,258
6856,15.62302474,258
6857,15.62402474,258
6858,15.62502474,258
6859,15.62602474,258
6860,15.62702474,258
6861,15.62802474,258
6862,15.62902474,258
6863,15.63002474,258
6864,15.63102474,258
6865,15.63202474,258
6866,15.63302474,258
6867,15.63402474,258
6868,15.63502474,258
6869,15.63602474,258
6870,15.63702474,258
6871,15.63802474,258
6872,15.63902474,258
6873,15.64002474,258
6874,15.64102474,258
6875,15.64202474,258
6876,15.64302474,258
6877,15.64402474,258
6878,15.64502474,258
6879,15.64602474,258
6880,15.64702474,258
6881,15.64802474,258
6882,15.64902474,258
6883,15.65002474,258
6884,15.65102474,258
6885,15.65202474,258
6886,15.65302474,258
6887,15.65402474,258
6888,15.65502474,258
6889,15.65602474,258
6890,15.65702474,258
6891,15.65802474,258
6892,15.65902474,258
6893,15.66002474,258
6894,15.66102474,258
6895,15.66202474,258
6896,15.66302474,258
6897,15.66402474,258
6898,15.66502474,258
6899,15.66602474,258
6900,15.66702474,258
6901,15.66802474,258
6902,15.66902474,258
6903,15.67002474,258
6904,15.67102474,258
6905,15.67202474,258
6906,15.67302474,258
6907,15.67402474,258
6908,15.67502474,258
6909,15.67602474,258
6910,15.67702474,258
6911,15.67802474,258
6912,15.67902474,258
6913,15.68002474,258
6914,15.68102474,258
6915,15.68202474,258
6916,15.68302474,258
6917,15.68402474,258
6918,15.68502474,258
6919,15.68602474,258
6920,15.68702474,258
6921,15.68802474,258
6922,15.68902474,261
6923,15.69002474,262
6924,15.69102474,269
6925,15.69202474,274
6926,15.69302474,277
6927,15.69402474,277
6928,15.69502474,277
6929,15.69602474,277
6930,15.69702474,277
6931,15.69802474,277
6932,15.69902474,277
6933,15.70002474,277
6934,15.70102474,277
6935,15.70202474,277
6936,15.70302474,277
6937,15.70402474,277
6938,15.70502474,277
6939,15.70602474,277
6940,15.70702474,277
6941,15.70802474,277
6942,15.70902474,277
6943,15.71002474,277
6944,15.71102474,277
6945,15.71202474,277
6946,15.71302474,277
6947,15.71402474,277
6948,15.71502474,277
6949,15.71602474,277
6950,15.71702474,277
6951,15.71802474,277
6952,15.71902474,277
6953,15.72002474,277
6954,15.72102474,277
6955,15.72202474,277
6956,15.72302474,277
6957,15.72402474,277
6958,15.72502474,277
6959,15.72602474,277
6960,15.72702474,277
6961,15.72802474,277
6962,15.72902474,277
6963,15.73002474,277
6964,15.73102474,277
6965,15.73202474,277
6966,15.73302474,277
6967,15.73402474,277
6968,15.73502474,277
6969,15.73602474,277
6970,15.73702474,277
6971,15.73802474,277
6972,15.73902474,277
6973,15.74002474,277
6974,15.74102474,277
6975,15.74202474,277
6976,15.74302474,277
6977,15.74402474,277
6978,15.74502474,277
6979,15.74602474,277
6980,15.74702474,277
6981,15.74802474,277
6982,15.74902474,277
6983,15.75002474,277
6984,15.75102474,277
6985,15.75202474,277
6986,15.75302474,277
6987,15.75402474,277
6988,15.75502474,277
6989,15.75602474,277
6990,15.75702474,277
6991,15.75802474,277
6992,15.75902474,277
6993,15.76002474,277
6994,15.76102474,277
6995,15.76202474,277
6996,15.76302474,277
6997,15.76402474,277
6998,15.76502474,277
6999,15.76602474,277
7000,15.76702474,277
7001,15.76802474,277
7002,15.76902474,277
7003,15.77002474,277
7004,15.77102474,277
7005,15.77202474,277
7006,15.77302474,277
7007,15.77402474,277
7008,15.77502474,277
7009,15.77602474,277
7010,15.77702474,277
7011,15.77802474,277
7012,15.77902474,277
7013,15.78002474,277
7014,15.78102474,277
7015,15.78202474,277
7016,15.78302474,277
7017,15.78402474,277
7018,15.78502474,277
7019,15.78602474,277
7020,15.78702474,277
7021,15.78802474,277
7022,15.78902474,277
7023,15.79002474,277
7024,15.79102474,277
7025,15.79202474,277
7026,15.79302474,277
7027,15.79402474,277
7028,15.79502474,277
7029,15.79602474,277
7030,15.79702474,277
7031,15.79802474,277
7032,15.79902474,277
7033,15.80002474,277
7034,15.80102474,277
7035,15.80202474,277
7036,15.80302474,277
7037,15.80402474,277
7038,15.80502474,277
7039,15.80602474,277
7040,15.80702474,277
7041,15.80802474,277
7042,15.80902474,277
7043,15.81002474,277
7044,15.81102474,277
7045,15.81202474,277
7046,15.81302474,277
7047,15.81402474,277
7048,15.81502474,277
7049,15.81602474,277
7050,15.81702474,277
7051,15.81802474,277
7052,15.81902474,277
7053,15.82002474,277
7054,15.82102474,277
7055,15.82202474,277
7056,15.82302474,277
7057,15.82402474,277
7058,15.82502474,277
7059,15.82602474,277
7060,15.82702474,277
7061,15.82802474,277
7062,15.82902474,277
7063,15.83002474,277
7064,15.83102474,277
7065,15.83202474,277
7066,15.83302474,277
7067,15.83402474,277
7068,15.83502474,277
7069,15.83602474,277
7070,15.83702474,277
7071,15.83802474,277
7072,15.83902474,277
7073,15.84002474,277
7074,15.84102474,277
7075,15.84202474,277
7076,15.84302474,277
7077,15.84402474,277
7078,15.84502474,277
7079,15.84602474,277
7080,15.84702474,277
7081,15.84802474,277
7082,15.84902474,277
7083,15.85002474,277
7084,15.85102474,277
7085,15.85202474,277
7086,15.85302474,277
7087,15.85402474,277
7088,15.85502474,277
7089,15.85602474,277
7090,15.85702474,277
7091,15.85802474,277
7092,15.85902474,277
7093,15.86002474,277
7094,15.86102474,277
7095,15.86202474,277
7096,15.86302474,277
7097,15.86402474,277
7098,15.86502474,277
7099,15.86602474,277
7100,15.86702474,277
7101,15.86802474,277
7102,15.86902474,277
7103,15.87002474,277
7104,15.87102474,277
7105,15.87202474,277
7106,15.87302474,277
7107,15.87402474,277
7108,15.87502474,277
7109,15.87602474,277
7110,15.87702474,277
7111,15.87802474,277
7112,15.87902474,277
7113,15.88002474,277
7114,15.88102474,277
7115,15.88202474,277
7116,15.88302474,277
7117,15.88402474,277
7118,15.88502474,277
7119,15.88602474,277
7120,15.88702474,277
7121,15.88802474,277
7122,15.88902474,277
7123,15.89002474,277
7124,15.89102474,277
7125,15.89202474,277
7126,15.89302474,277
7127,15.89402474,277
7128,15.89502474,277
7129,15.89602474,277
7130,15.89702474,277
7131,15.89802474,277
7132,15.89902474,277
7133,15.90002474,277
7134,15.90102474,277
7135,15.90202474,277
7136,15.90302474,277
7137,15.90402474,277
7138,15.90502474,277
7139,15.90602474,277
7140,15.90702474,277
7141,15.90802474,277
7142,15.90902474,277
7143,15.91002474,277
7144,15.91102474,277
7145,15.91202474,277
7146,15.91302474,277
7147,15.91402474,277
7148,15.91502474,277
7149,15.91602474,277
7150,15.91702474,277
7151,15.91802474,277
7152,15.91902474,277
7153,15.92002474,277
7154,15.92102474,277
7155,15.92202474,277
7156,15.92302474,277
7157,15.92402474,277
7158,15.92502474,277
7159,15.92602474,277
7160,15.92702474,277
7161,15.92802474,277
7162,15.92902474,277
7163,15.93002474,277
7164,15.93102474,277
7165,15.93202474,277
7166,15.93302474,277
7167,15.93402474,277
7168,15.93502474,277
7169,15.93602474,277
7170,15.93702474,277
7171,15.93802474,277
7172,15.93902474,277
7173,15.94002474,277
7174,15.94102474,277
7175,15.94202474,277
7176,15.94302474,277
7177,15.94402474,277
7178,15.94502474,277
7179,15.94602474,277
7180,15.94702474,277
7181,15.94802474,277
7182,15.94902474,277
7183,15.95002474,277
7184,15.95102474,277
7185,15.95202474,277
7186,15.95302474,277
7187,15.95402474,277
7188,15.95502474,277
7189,15.95602474,277
7190,15.95702474,277
7191,15.95802474,277
7192,15.95902474,277
7193,15.96002474,277
7194,15.96102474,277
7195,15.96202474,277
7196,15.96302474,277
7197,15.96402474,277
7198,15.96502474,277
7199,15.96602474,277
7200,15.96702474,277
7201,15.96802474,277
7202,15.96902474,277
7203,15.97002474,277
7204,15.97102474,277
7205,15.97202474,277
7206,15.97302474,277
7207,15.97402474,277
7208,15.97502474,277
7209,15.97602474,277
7210,15.97702474,277
7211,15.97802474,277
7212,15.97902474,277
7213,15.98002474,277
7214,15.98102474,277
7215,15.98202474,277
7216,15.98302474,277
7217,15.98402474,277
7218,15.98502474,277
7219,15.98602474,277
7220,15.98702474,277
7221,15.98802474,277
7222,15.98902474,277
7223,15.99002474,277
7224,15.99102474,277
7225,15.99202474,277
7226,15.99302474,277
7227,15.99402474,277
7228,15.99502474,277
7229,15.99602474,277
7230,15.99702474,277
7231,15.99802474,277
7232,15.99902474,277
7233,16.00002474,277
7234,16.00102474,277
7235,16.00202474,277
7236,16.00302474,277
7237,16.00402474,277
7238,16.00502474,277
7239,16.00602474,277
7240,16.00702474,277
7241,16.00802474,277
7242,16.00902474,277
7243,16.01002474,277
7244,16.01102474,277
7245,16.01202474,277
7246,16.01302474,277
7247,16.01402474,277
7248,16.01502474,277
7249,16.01602474,277
7250,16.01702474,277
7251,16.01802474,277
7252,16.01902474,277
7253,16.02002474,277
7254,16.02102474,277
7255,16.02202474,277
7256,16.02302474,277
7257,16.02402474,277
7258,16.02502474,277
7259,16.02602474,277
7260,16.02702474,277
7261,16.02802474,277
7262,16.02902474,277
7263,16.03002474,277
7264,16.03102474,277
7265,16.03202474,277
7266,16.03302474,277
7267,16.03402474,277
7268,16.03502474,277
7269,16.03602474,277
7270,16.03702474,277
7271,16.03802474,277
7272,16.03902474,277
7273,16.04002474,277
7274,16.04102474,277
7275,16.04202474,277
7276,16.04302474,277
7277,16.04402474,277
7278,16.04502474,277
7279,16.04602474,277
7280,16.04702474,277
7281,16.04802474,277
7282,16.04902474,277
7283,16.05002474,277
7284,16.05102474,277
7285,16.05202474,277
7286,16.05302474,277
7287,16.05402474,277
7288,16.05502474,277
7289,16.05602474,277
7290,16.05702474,277
7291,16.05802474,277
7292,16.05902474,277
7293,16.06002474,277
7294,16.06102474,277
7295,16.06202474,277
7296,16.06302474,277
7297,16.06402474,277
7298,16.06502474,277
7299,16.06602474,277
7300,16.06702474,277
7301,16.06802474,277
7302,16.06902474,277
7303,16.07002474,277
7304,16.07102474,277
7305,16.07202474,277
7306,16.07302474,277
7307,16.07402474,277
7308,16.07502474,277
7309,16.07602474,277
7310,16.07702474,277
7311,16.07802474,277
7312,16.07902474,277
7313,16.08002474,277
7314,16.08102474,277
7315,16.08202474,277
7316,16.08302474,277
7317,16.08402474,277
7318,16.08502474,277
7319,16.08602474,277
7320,16.08702474,277
7321,16.08802474,277
7322,16.08902474,277
7323,16.09002474,277
7324,16.09102474,277
7325,16.09202474,277
7326,16.09302474,277
7327,16.09402474,277
7328,16.09502474,277
7329,16.09602474,277
7330,16.09702474,277
7331,16.09802474,277
7332,16.09902474,277
7333,16.10002474,277
7334,16.10102474,277
7335,16.10202474,277
7336,16.10302474,277
7337,16.10402474,277
7338,16.10502474,277
7339,16.10602474,277
7340,16.10702474,277
7341,16.10802474,277
7342,16.10902474,277
7343,16.11002474,277
7344,16.11102474,277
7345,16.11202474,277
7346,16.11302474,277
7347,16.11402474,277
7348,16.11502474,277
7349,16.11602474,277
7350,16.11702474,277
7351,16.11802474,277
7352,16.11902474,277
7353,16.12002474,277
7354,16.12102474,277
7355,16.12202474,277
7356,16.12302474,277
7357,16.12402474,277
7358,16.12502474,277
7359,16.12602474,277
7360,16.12702474,277
7361,16.12802474,277
7362,16.12902474,277
7363,16.13002474,277
7364,16.13102474,277
7365,16.13202474,277
7366,16.13302474,277
7367,16.13402474,277
7368,16.13502474,277
7369,16.13602474,277
7370,16.13702474,277
7371,16.13802474,277
7372,16.13902474,277
7373,16.14002474,277
7374,16.14102474,277
7375,16.14202474,277
7376,16.14302474,277
7377,16.14402474,277
7378,16.14502474,277
7379,16.14602474,277
7380,16.14702474,277
7381,16.14802474,277
7382,16.14902474,277
7383,16.15002474,277
7384,16.15102474,277
7385,16.15202474,277
7386,16.15302474,277
7387,16.15402474,277
7388,16.15502474,277
7389,16.15602474,277
7390,16.15702474,277
7391,16.15802474,277
7392,16.15902474,277
7393,16.16002474,277
7394,16.16102474,277
7395,16.16202474,277
7396,16.16302474,277
7397,16.16402474,277
7398,16.16502474,277
7399,16.16602474,277
7400,16.16702474,277
7401,16.16802474,277
7402,16.16902474,277
7403,16.17002474,277
7404,16.17102474,277
7405,16.17202474,277
7406,16.17302474,277
7407,16.17402474,277
7408,16.17502474,277
7409,16.17602474,277
7410,16.17702474,277
7411,16.17802474,277
7412,16.17902474,277
7413,16.18002474,277
7414,16.18102474,277
7415,16.18202474,277
7416,16.18302474,277
7417,16.18402474,277
7418,16.18502474,277
7419,16.18602474,277
7420,16.18702474,277
7421,16.18802474,277
7422,16.18902474,277
7423,16.19002474,277
7424,16.19102474,277
7425,16.19202474,277
7426,16.19302474,277
7427,16.19402474,277
7428,16.19502474,277
7429,16.19602474,277
7430,16.19702474,277
7431,16.19802474,277
7432,16.19902474,277
7433,16.20002474,277
7434,16.20102474,277
7435,16.20202474,277
7436,16.20302474,277
7437,16.20402474,277
7438,16.20502474,277
7439,16.20602474,277
7440,16.20702474,277
7441,16.20802474,277
7442,16.20902474,277
7443,16.21002474,277
7444,16.21102474,277
7445,16.21202474,277
7446,16.21302474,277
7447,16.21402474,277
7448,16.21502474,277
7449,16.21602474,277
7450,16.21702474,277
7451,16.21802474,277
7452,16.21902474,277
7453,16.22002474,277
7454,16.22102474,277
7455,16.22202474,277
7456,16.22302474,277
7457,16.22402474,277
7458,16.22502474,277
7459,16.22602474,277
7460,16.22702474,277
7461,16.22802474,277
7462,16.22902474,277
7463,16.23002474,277
7464,16.23102474,277
7465,16.23202474,277
7466,16.23302474,277
7467,16.23402474,277
7468,16.23502474,277
7469,16.23602474,277
7470,16.23702474,277
7471,16.23802474,277
7472,16.23902474,277
7473,16.24002474,277
7474,16.24102474,277
7475,16.24202474,277
7476,16.24302474,277
7477,16.24402474,277
7478,16.24502474,277
7479,16.24602474,277
7480,16.24702474,277
7481,16.24802474,277
7482,16.24902474,277
7483,16.25002474,277
7484,16.25102474,277
7485,16.25202474,277
7486,16.25302474,277
7487,16.25402474,277
7488,16.25502474,277
7489,16.25602474,277
7490,16.25702474,277
7491,16.25802474,277
7492,16.25902474,277
7493,16.26002474,277
7494,16.26102474,277
7495,16.26202474,277
7496,16.26302474,277
7497,16.26402474,277
7498,16.26502474,277
7499,16.26602474,277
7500,16.26702474,277
7501,16.26802474,277
7502,16.26902474,277
7503,16.27002474,277
7504,16.27102474,277
7505,16.27202474,277
7506,16.27302474,277
7507,16.27402474,277
7508,16.27502474,277
7509,16.27602474,277
7510,16.27702474,277
7511,16.27802474,277
7512,16.27902474,277
7513,16.28002474,277
7514,16.28102474,277
7515,16.28202474,277
7516,16.28302474,277
7517,16.28402474,277
7518,16.28502474,277
7519,16.28602474,277
7520,16.28702474,277
7521,16.28802474,277
7522,16.28902474,277
7523,16.29002474,277
7524,16.29102474,277
7525,16.29202474,277
7526,16.29302474,277
7527,16.29402474,277
7528,16.29502474,277
7529,16.29602474,277
7530,16.29702474,277
7531,16.29802474,277
7532,16.29902474,277
7533,16.30002474,277
7534,16.30102474,277
7535,16.30202474,277
7536,16.30302474,277
7537,16.30402474,277
7538,16.30502474,277
7539,16.30602474,277
7540,16.30702474,277
7541,16.30802474,277
7542,16.30902474,277
7543,16.31002474,277
7544,16.31102474,277
7545,16.31202474,277
7546,16.31302474,277
7547,16.31402474,277
7548,16.31502474,277
7549,16.31602474,277
7550,16.31702474,277
7551,16.31802474,277
7552,16.31902474,277
7553,16.32002474,277
7554,16.32102474,277
7555,16.32202474,277
7556,16.32302474,277
7557,16.32402474,277
7558,16.32502474,277
7559,16.32602474,277
7560,16.32702474,277
7561,16.32802474,277
7562,16.32902474,277
7563,16.33002474,277
7564,16.33102474,277
7565,16.33202474,277
7566,16.33302474,277
7567,16.33402474,277
7568,16.33502474,277
7569,16.33602474,277
7570,16.33702474,277
7571,16.33802474,277
7572,16.33902474,277
7573,16.34002474,277
7574,16.34102474,277
7575,16.34202474,277
7576,16.34302474,277
7577,16.34402474,277
7578,16.34502474,277
7579,16.34602474,277
7580,16.34702474,277
7581,16.34802474,277
7582,16.34902474,277
7583,16.35002474,277
7584,16.35102474,277
7585,16.35202474,277
7586,16.35302474,277
7587,16.35402474,277
7588,16.35502474,277
7589,16.35602474,277
7590,16.35702474,277
7591,16.35802474,277
7592,16.35902474,277
7593,16.36002474,277
7594,16.36102474,277
7595,16.36202474,277
7596,16.36302474,277
7597,16.36402474,277
7598,16.36502474,277
7599,16.36602474,277
7600,16.36702474,277
7601,16.36802474,277
7602,16.36902474,277
7603,16.37002474,277
7604,16.37102474,277
7605,16.37202474,277
7606,16.37302474,277
7607,16.37402474,277
7608,16.37502474,277
7609,16.37602474,277
7610,16.37702474,277
7611,16.37802474,277
7612,16.37902474,277
7613,16.38002474,277
7614,16.38102474,277
7615,16.38202474,277
7616,16.38302474,277
7617,16.38402474,277
7618,16.38502474,277
7619,16.38602474,277
7620,16.38702474,277
7621,16.38802474,277
7622,16.38902474,277
7623,16.39002474,277
7624,16.39102474,277
7625,16.39202474,277
7626,16.39302474,277
7627,16.39402474,277
7628,16.39502474,277
7629,16.39602474,277
7630,16.39702474,277
7631,16.39802474,277
7632,16.39902474,277
7633,16.40002474,277
7634,16.40102474,277
7635,16.40202474,277
7636,16.40302474,277
7637,16.40402474,277
7638,16.40502474,277
7639,16.40602474,277
7640,16.40702474,277
7641,16.40802474,277
7642,16.40902474,277
7643,16.41002474,277
7644,16.41102474,277
7645,16.41202474,277
7646,16.41302474,277
7647,16.41402474,277
7648,16.41502474,277
7649,16.41602474,277
7650,16.41702474,277
7651,16.41802474,277
7652,16.41902474,277
7653,16.42002474,277
7654,16.42102474,277
7655,16.42202474,277
7656,16.42302474,277
7657,16.42402474,277
7658,16.42502474,277
7659,16.42602474,277
7660,16.42702474,277
7661,16.42802474,277
7662,16.42902474,277
7663,16.43002474,277
7664,16.43102474,277
7665,16.43202474,277
7666,16.43302474,277
7667,16.43402474,277
7668,16.43502474,277
7669,16.43602474,277
7670,16.43702474,277
7671,16.43802474,277
7672,16.43902474,277
7673,16.44002474,278
7674,16.44102474,280
7675,16.44202474,286
7676,16.44302474,292
7677,16.44402474,298
7678,16.44502474,313
7679,16.44602474,321
