,x1,y1,Mean,Mean_uncer,sigma,sigma_uncer,A,A_uncer
0,200,200,3418.378284,0.133880841,17.15196908,0.017924918,226.1664309,2.337724691
1,300,200,3417.275416,0.141933045,15.02957965,0.020172526,264.5711926,4.691861369
2,400,200,3418.964122,0.102116189,13.03922214,0.010431118,298.7949676,4.106872575
3,500,200,3421.349354,0.087636357,12.13052405,0.00768237,324.2754991,4.116436176
4,600,200,3424.411862,0.101189249,12.71457742,0.010210466,287.3611959,3.905840964
5,700,200,3424.154752,0.122421833,11.61769986,0.014989278,341.2701925,9.70156021
6,800,200,3424.712031,0.101696794,12.14756328,0.010253162,321.0200326,5.375334284
7,900,200,3423.553161,0.096975292,12.12886899,0.009409827,317.3294428,4.833223338
8,1000,200,3423.661485,0.085962501,12.48611799,0.007394896,292.2563076,3.036758536
9,1100,200,3423.736522,0.090152403,12.41640112,0.008146247,299.4591594,3.545829132
10,1200,200,3424.638815,0.094256579,12.58966638,0.008883283,304.1056744,3.874263045
11,1300,200,3425.455979,0.104503306,13.41242692,0.010929357,288.3263279,3.785598516
12,1400,200,3420.849891,0.172522366,12.49749862,0.029780879,219.9843083,6.918153503
13,1500,200,3414.593582,0.127821392,11.98237197,0.016396801,331.694394,9.403142726
14,1600,200,3409.992787,0.073310063,11.48010607,0.005358574,336.8426411,3.46331579
15,1700,200,3407.358724,0.07555421,11.57699052,0.005679206,325.8127208,3.378448001
16,1800,200,3405.415964,0.087792599,11.90581907,0.007713692,312.1864911,3.965055581
17,1900,200,3406.284995,0.091772501,12.19090993,0.008462285,308.0092017,4.046725133
18,2000,200,3405.77064,0.08809227,11.66115104,0.007723534,325.3563692,4.504431724
19,2100,200,3405.07095,0.093156581,12.27376205,0.008759619,316.9502382,4.363823558
20,2200,200,3404.923441,0.092538179,14.81385349,0.008572788,257.1060571,1.934921842
21,2300,200,3404.772549,0.145316581,18.10741373,0.021137109,214.7666544,2.230801806
22,2400,200,3404.273483,0.176498149,20.70063133,0.031157215,186.3006881,1.892452615
23,2500,200,3407.917088,0.465064555,28.67170795,0.216544436,93.24445102,1.715246911
24,200,300,3419.592211,0.16663305,15.88663694,0.027780998,243.4816485,4.891248624
25,300,300,3419.546865,0.109296961,12.34913042,0.011954269,320.412123,6.037714059
26,400,300,3419.189987,0.120108078,10.56085742,0.014421757,373.9525529,13.56671071
27,500,300,3421.915165,0.104366019,10.12213181,0.010870975,383.4083649,11.69923366
28,600,300,3425.144904,0.079068865,10.52811832,0.006226823,361.7607076,5.516445956
29,700,300,3424.893089,0.080135904,10.45041026,0.006421505,368.5072364,5.986415831
30,800,300,3424.272651,0.066110825,10.33110229,0.004368203,368.6217033,4.206919103
31,900,300,3422.812749,0.0934714,10.05412046,0.00874743,389.4339338,9.832796835
32,1000,300,3423.242942,0.074716729,10.56208713,0.005587685,357.3650654,4.794163454
33,1100,300,3424.50961,0.118623763,10.63954212,0.014070415,355.3988751,11.77162476
34,1200,300,3427.158447,0.082489388,10.46962395,0.006806468,357.9161255,5.964627653
35,1300,300,3426.35162,0.10429218,10.50331534,0.01088214,327.2000937,7.917997951
36,1400,300,3426.60198,0.169922147,11.13769754,0.028933389,201.0058979,7.062014135
37,1500,300,3416.371473,0.094807588,10.70542207,0.008994933,341.1443615,6.846421885
38,1600,300,3409.866862,0.060635855,10.08540123,0.003684199,369.9493893,3.707576852
39,1700,300,3408.707044,0.090665738,10.67921262,0.008191105,347.0037824,6.48787724
40,1800,300,3406.035928,0.077027912,9.794606268,0.005934707,400.8679458,7.45429528
41,1900,300,3405.068428,0.103221353,10.10559615,0.010670077,380.8968567,11.33735143
42,2000,300,3404.95235,0.066635967,10.16805043,0.004441842,371.6556232,4.449493385
43,2100,300,3405.440218,0.101180268,10.64868872,0.010240416,359.8872172,8.760864465
44,2200,300,3404.420542,0.110617406,11.59577823,0.012204571,336.8174731,7.717596405
45,2300,300,3403.891956,0.129598544,14.56063178,0.016760568,265.071384,4.127510239
46,2400,300,3403.261025,0.188281238,20.03117939,0.035450995,191.2031354,2.422467216
47,2500,300,3403.614337,0.553366378,28.29639514,0.307823676,98.72243217,2.798797353
48,200,400,3418.59349,0.091566653,13.1940683,0.008379772,289.8475632,3.02493866
49,300,400,3419.870687,0.075785328,10.80186756,0.005781601,361.5751205,4.860620308
50,400,400,3421.267571,0.077217958,9.916957022,0.005953818,390.9852566,6.934509404
51,500,400,3422.247284,0.071162859,9.075304245,0.005089477,420.4387835,8.17756213
52,600,400,3422.579239,0.075947742,8.801202394,0.005769102,449.6342791,11.29127972
53,700,400,3423.33462,0.101530441,8.907845785,0.010315129,441.1309043,18.95562081
54,800,400,3423.212799,0.055645299,8.829266466,0.003085422,438.2601485,5.708195623
55,900,400,3424.050444,0.081799372,8.651367018,0.006669658,454.1166354,13.76784604
56,1000,400,3428.2803,0.064610021,9.098982326,0.004177563,405.580765,6.221222083
57,1100,400,3428.363157,0.079014914,9.265056663,0.006247031,412.3890505,9.277755453
58,1200,400,3426.975568,0.054311208,9.108345305,0.00297233,395.0182299,4.241782973
59,1300,400,3425.251832,0.071807101,9.369492049,0.005145273,350.201241,5.332314831
60,1400,400,3421.381551,0.111420157,9.642047359,0.012431041,255.5895974,6.547206167
61,1500,400,3417.752717,0.075472938,9.320400029,0.00570426,361.5619692,6.455692782
62,1600,400,3411.460083,0.092500277,9.615726523,0.008644245,379.1060224,10.0449955
63,1700,400,3407.660397,0.04391672,8.803995903,0.001917423,435.0413769,3.51906443
64,1800,400,3405.609948,0.06053218,8.668482967,0.003646045,441.9469713,7.070928679
65,1900,400,3405.426975,0.080349557,9.109055128,0.006458519,419.0660868,10.24998539
66,2000,400,3404.826164,0.082764856,9.038695645,0.006857306,430.0777373,11.63693032
67,2100,400,3404.516051,0.060604393,10.07128299,0.003657572,364.9011597,3.5754358
68,2200,400,3403.977078,0.072639465,10.54193946,0.005284529,354.1284296,4.478799273
69,2300,400,3407.865015,0.122980362,14.73070014,0.01512616,239.1169561,2.988866147
70,2400,400,3407.264804,0.1692498,19.74019276,0.028609663,167.644809,1.547808774
71,2500,400,3403.890858,0.573265213,28.52027671,0.330593445,97.97222955,2.91560036
72,200,500,3420.052224,0.09740497,12.11576296,0.009495541,319.1774484,4.940375435
73,300,500,3421.486212,0.102937195,10.31783582,0.010599328,378.2616449,10.68138506
74,400,500,3423.24915,0.076413271,9.289461957,0.005846452,406.1917249,8.373991602
75,500,500,3422.834802,0.084771887,8.530275722,0.00718673,462.2180113,15.81942402
76,600,500,3423.437198,0.0621811,8.417840443,0.003814551,456.2046616,8.45143116
77,700,500,3423.75173,0.0611667,8.496507838,0.0037626,453.1342562,8.123476094
78,800,500,3425.033216,0.080951186,8.909782494,0.006573069,424.4709398,11.16433023
79,900,500,3425.930364,0.085745309,8.874891679,0.007333239,435.655373,13.21399054
80,1000,500,3427.19467,0.057241089,8.572462947,0.003275694,434.3754656,6.310442818
81,1100,500,3429.481153,0.068457648,8.903582826,0.004686765,446.511574,8.839829572
82,1200,500,3430.001463,0.059634161,9.194392512,0.003513525,376.912856,4.404544366
83,1300,500,3425.623204,0.087882046,9.00252611,0.007729353,423.0246728,12.79163457
84,1400,500,3421.26334,0.090602036,8.578226242,0.008213583,375.2844016,11.78439631
85,1500,500,3416.736536,0.064179629,8.638362427,0.004134599,431.7666381,7.716926271
86,1600,500,3412.387624,0.096955149,8.779910514,0.009306421,432.7973232,17.00339114
87,1700,500,3412.503625,0.147526673,10.09845143,0.021724334,316.5063368,15.97191559
88,1800,500,3407.201324,0.066268854,8.617820074,0.004409031,444.1100749,8.750648376
89,1900,500,3405.289246,0.070816227,8.283818815,0.005011629,472.690056,12.22732479
90,2000,500,3403.707582,0.065517556,8.19799238,0.004289572,474.9097167,10.79976228
91,2100,500,3404.710303,0.064542094,9.531203978,0.004138262,389.5981287,5.190233757
92,2200,500,3404.250963,0.067714664,10.44832179,0.00458429,373.3037596,4.389068754
93,2300,500,3404.593347,0.095870071,12.76984863,0.009387787,296.4553795,3.786845649
94,2400,500,3405.194878,0.141928612,18.16701267,0.020121095,206.5667538,1.947920657
95,2500,500,3404.366607,0.575759849,28.45039153,0.333068364,94.81044326,2.762855035
96,200,600,3420.858006,0.11559087,11.86144834,0.013368643,333.8224387,7.944013281
97,300,600,3421.796614,0.094986707,10.32671757,0.009026181,380.4280369,9.18406705
98,400,600,3422.124931,0.064801405,9.247475104,0.004200426,402.2219803,5.958542534
99,500,600,3422.96156,0.058578106,8.632331278,0.003425232,451.0631008,7.0141705
100,600,600,3423.982076,0.059059203,8.402604324,0.003485854,456.2653784,7.699152075
101,700,600,3423.493183,0.054969238,8.363416358,0.00300756,466.5026092,7.013859402
102,800,600,3424.378989,0.080165228,8.50762062,0.006435786,461.5343656,14.19498693
103,900,600,3425.72624,0.047419754,8.422321409,0.002248466,456.1321658,4.943926296
104,1000,600,3427.452945,0.071525031,8.66322601,0.005122253,426.6808035,9.380384878
105,1100,600,3427.92347,0.065070437,8.462054349,0.004234423,438.3466042,8.521289157
106,1200,600,3426.547189,0.066965485,8.421391704,0.004493492,462.4338301,10.18000478
107,1300,600,3425.811906,0.066298731,9.0256348,0.004381057,400.1493543,6.367181477
108,1400,600,3421.565095,0.078716914,8.565898623,0.006201477,381.2095316,9.204231176
109,1500,600,3416.542281,0.067435285,8.406488759,0.004553631,466.1215192,10.49952337
110,1600,600,3411.212348,0.051740348,8.194610249,0.002681033,481.1818565,6.934799294
111,1700,600,3409.307804,0.083190828,8.458100358,0.006917315,451.5863234,14.78861791
112,1800,600,3407.124436,0.068815211,8.568697037,0.004682624,445.3783709,9.512834902
113,1900,600,3405.342318,0.067010255,8.277140712,0.004490447,474.371778,11.06164182
114,2000,600,3403.955173,0.066096572,8.251143821,0.004369418,476.370998,10.86344165
115,2100,600,3404.479023,0.067901164,9.079266112,0.004632219,416.4889327,7.444521991
116,2200,600,3403.04308,0.091158629,10.32759995,0.008301732,381.9677024,8.524719693
117,2300,600,3403.030199,0.095858589,12.46090797,0.009193025,315.9648678,4.430275277
118,2400,600,3403.755864,0.152233248,17.4745348,0.023187421,220.6132226,2.774222242
119,2500,600,3404.436473,0.918425438,27.61654286,0.846906823,101.1896319,8.49927656
120,200,700,3423.192157,0.086718659,12.28780373,0.007480308,296.4731644,3.272566339
121,300,700,3420.969801,0.081410626,10.2104177,0.006646067,376.8830674,6.773954859
122,400,700,3421.205887,0.083948465,9.51455794,0.007150132,393.3471076,9.204075916
123,500,700,3420.980305,0.068840059,8.437082726,0.004720421,463.1186504,10.66270536
124,600,700,3422.339804,0.052035635,8.249048134,0.002695458,472.5761181,6.612194008
125,700,700,3422.355955,0.080006889,8.472022861,0.006404804,449.8491593,13.58368959
126,800,700,3423.290701,0.094664672,8.559006258,0.008962395,449.5673011,18.54325801
127,900,700,3424.206278,0.09118119,8.742109627,0.008257997,435.8415138,15.41917188
128,1000,700,3423.649552,0.057740543,8.412396972,0.003386979,435.9048644,6.829780812
129,1100,700,3424.742914,0.071426908,8.295548272,0.005124425,475.8938642,12.63504385
130,1200,700,3425.058748,0.050472552,8.222252545,0.002548434,471.1842497,6.274494771
131,1300,700,3422.970762,0.055753311,8.337268193,0.003120289,448.7888047,6.769404677
132,1400,700,3420.417884,0.072107073,8.394807922,0.005219031,381.5906664,8.078359058
133,1500,700,3415.744,0.069323444,8.543284761,0.004786996,445.907638,9.770430347
134,1600,700,3411.199436,0.085933145,8.277992297,0.007390041,476.5835653,18.36002917
135,1700,700,3408.674116,0.058579002,8.317634131,0.003434017,459.7066828,7.862485639
136,1800,700,3406.659026,0.058438424,8.167488451,0.003422461,454.7353742,7.886858014
137,1900,700,3405.482178,0.046760634,8.103322399,0.002187242,483.4002784,5.83060415
138,2000,700,3405.720059,0.075372952,8.812323776,0.005633335,416.7019768,9.419891063
139,2100,700,3403.872412,0.058052266,9.228786457,0.003378119,409.337022,5.005619001
140,2200,700,3402.998042,0.070208034,10.23606045,0.004929029,386.5131771,5.267397965
141,2300,700,3403.15393,0.128724458,12.1650145,0.016570931,323.986262,8.81497967
142,2400,700,3404.150368,0.154003723,17.00722051,0.023703802,227.3336174,3.179189652
143,2500,700,3410.51488,0.906090188,28.83890558,0.822791862,95.38162952,6.737872221
144,200,800,3427.93851,0.138425629,14.04218043,0.019214416,238.2868269,4.151190952
145,300,800,3421.692207,0.094500745,10.74013721,0.008873124,358.4438311,7.38183322
146,400,800,3418.927416,0.078813895,8.759626372,0.006213135,454.4756018,12.54121001
147,500,800,3420.483115,0.054832454,8.311359671,0.00301936,460.580664,6.930023089
148,600,800,3421.772068,0.062745101,8.417558822,0.003948885,456.4357861,8.758411229
149,700,800,3421.468181,0.072762801,8.358232495,0.005294844,455.5323062,11.79452537
150,800,800,3422.645687,0.079709936,8.789887889,0.006354765,426.0257292,11.19423557
151,900,800,3421.768091,0.076055799,8.651676215,0.005786415,446.8154303,11.57203794
152,1000,800,3422.34764,0.061560324,8.548931357,0.003789991,451.0527805,7.912076086
153,1100,800,3422.508647,0.065000902,8.26900208,0.004232823,463.8058143,9.972315409
154,1200,800,3422.759402,0.065438519,8.065736791,0.004286102,491.3630744,11.93363038
155,1300,800,3422.69888,0.057914231,8.636876252,0.003354328,432.0469827,6.294899271
156,1400,800,3419.563485,0.072106798,8.037305383,0.005195662,409.1773199,10.09552183
157,1500,800,3414.816107,0.080479563,8.211733575,0.006477167,482.1730962,16.74812941
158,1600,800,3411.290085,0.06642581,7.997036978,0.004411495,490.3130223,12.43132069
159,1700,800,3409.115311,0.059330565,8.713619326,0.003496988,401.3157208,5.54140691
160,1800,800,3409.010287,0.074046334,8.889419048,0.00548549,380.0747545,7.517917594
161,1900,800,3405.912906,0.059573152,8.099876406,0.003560972,471.8609328,9.063268088
162,2000,800,3404.222028,0.048163808,8.123773653,0.002338381,482.33709,6.217506943
163,2100,800,3403.279336,0.083821773,8.767929985,0.007029984,453.5039873,14.09975152
164,2200,800,3404.258541,0.088032242,10.28914268,0.007746475,383.1046319,8.052444743
165,2300,800,3403.996808,0.094052508,12.54336848,0.008862415,305.124393,3.924762058
166,2400,800,3406.948008,0.160711533,17.31090018,0.025887579,220.6658828,3.095982723
167,2500,800,3439.765921,1.199781307,36.89659978,1.454002554,73.70340497,4.313834657
168,200,900,3420.087247,0.095653904,11.99749238,0.00915338,308.8101005,4.546780613
169,300,900,3418.909922,0.109390797,10.05544704,0.011967191,387.6555231,13.33890971
170,400,900,3418.03722,0.075080409,8.693309296,0.005641527,453.0146389,11.49346702
171,500,900,3419.06347,0.061911934,8.409007902,0.003844554,460.6546655,8.732387062
172,600,900,3419.967972,0.072901443,8.445631626,0.005325597,461.5671642,11.89279101
173,700,900,3420.369784,0.075107704,8.413282256,0.00564156,462.5187862,12.78673931
174,800,900,3420.073506,0.053151446,8.26450567,0.002826134,464.3190152,6.688344546
175,900,900,3419.691038,0.077498215,8.271105264,0.005989212,464.9631982,14.20980722
176,1000,900,3421.179851,0.068400636,8.8356364,0.00466116,419.2869544,7.89628783
177,1100,900,3420.444469,0.041831852,8.329833991,0.001758589,448.5667175,3.832094701
178,1200,900,3420.351309,0.068683956,8.172499486,0.004729373,468.1546447,11.63009446
179,1300,900,3420.144769,0.08085733,8.468441246,0.006556544,463.7271778,14.73833518
180,1400,900,3418.768526,0.07408387,8.498490532,0.005500439,379.3280396,8.209684432
181,1500,900,3415.458123,0.057378167,8.169291894,0.003292562,475.6015213,8.369137794
182,1600,900,3410.722763,0.06066698,7.905584203,0.00366316,494.38228,10.76118892
183,1700,900,3409.002656,0.055140059,8.292187884,0.003031828,465.1509518,7.15439292
184,1800,900,3405.804061,0.06676025,7.892335316,0.004456827,505.4538634,13.71005486
185,1900,900,3406.288636,0.055434978,8.254835772,0.003074848,451.7648962,6.903709199
186,2000,900,3405.591569,0.063783762,8.715667523,0.004086822,416.0519247,7.00966895
187,2100,900,3404.433892,0.057203713,8.899771942,0.003272359,429.309083,5.710735764
188,2200,900,3404.433833,0.089738273,10.36339191,0.008062407,380.4234135,8.146350123
189,2300,900,3406.487041,0.088607441,12.63764558,0.007901033,306.5444879,3.485425646
190,2400,900,3411.295699,0.136471668,17.6238406,0.018669608,215.9791795,2.103218895
191,2500,900,3425.74129,1.001691637,31.55714673,1.009685948,87.76910386,5.830585454
192,200,1000,3417.995986,0.09362381,12.01700164,0.008770791,325.8191623,4.834892876
193,300,1000,3417.425777,0.086976365,10.04424143,0.007563604,388.4643439,8.497780353
194,400,1000,3418.038798,0.064118649,9.083166598,0.004108721,416.8382585,6.493116319
195,500,1000,3417.845017,0.08401945,8.346628738,0.00701282,458.2342144,15.8632405
196,600,1000,3418.386175,0.087177063,8.095881145,0.00760143,490.7877261,20.94805064
197,700,1000,3419.754131,0.073357481,8.963824982,0.005370507,415.4918528,8.649234222
198,800,1000,3418.498645,0.062635762,8.273321627,0.003924759,470.3477538,9.572737082
199,900,1000,3420.575776,0.071537475,8.890799746,0.005113117,392.1197906,7.41491423
200,1000,1000,3419.630568,0.066310896,8.420628153,0.004399677,457.5919738,9.73997003
201,1100,1000,3419.445817,0.065508766,8.691302998,0.004294162,425.1232419,7.701156581
202,1200,1000,3419.724744,0.061450696,8.679748506,0.003795672,414.9602609,6.498446796
203,1300,1000,3418.114822,0.058389601,8.040164738,0.003411074,490.6168678,9.541911264
204,1400,1000,3417.374394,0.065843447,8.364263483,0.004341244,396.1774928,7.298622991
205,1500,1000,3414.122887,0.060216798,8.205069681,0.003637624,469.6176149,8.945906798
206,1600,1000,3411.651129,0.078160039,8.466359956,0.006119659,457.0830582,13.38298753
207,1700,1000,3408.433844,0.065584783,8.080047962,0.004305071,492.2876763,11.99344128
208,1800,1000,3406.871517,0.060758151,8.044457657,0.003687448,485.75851,10.0159924
209,1900,1000,3407.0166,0.05152886,8.166484914,0.002649996,462.5596749,6.29581523
210,2000,1000,3406.770796,0.065955031,8.127143115,0.004365721,483.6093399,11.58984536
211,2100,1000,3407.481177,0.06984458,8.965190437,0.004878347,437.0320528,8.694360644
212,2200,1000,3407.435093,0.067668876,10.3921344,0.004580593,375.8797533,4.493175546
213,2300,1000,3410.261071,0.078851212,12.47068715,0.006251827,294.7096963,2.621768731
214,2400,1000,3414.634119,0.162272742,17.59698013,0.026315314,221.9809934,3.141098371
215,2500,1000,3417.293703,0.932187876,27.68470102,0.871335765,99.98322484,8.505874669
216,200,1100,3416.83516,0.113837752,11.72116562,0.012943559,332.0681689,7.79241463
217,300,1100,3418.147913,0.096594094,10.73131382,0.00930304,352.4799049,7.537999987
218,400,1100,3417.064212,0.063810602,9.083755773,0.004042546,427.394477,6.724464056
219,500,1100,3422.214465,0.096816141,10.27290938,0.009440436,332.1163926,7.376969243
220,600,1100,3419.687352,0.068890495,8.840785856,0.004759873,431.3859224,8.542823477
221,700,1100,3418.151067,0.060730822,8.607497661,0.00367478,413.0790913,6.314342077
222,800,1100,3419.226652,0.081362697,9.154337982,0.006583164,383.6059689,8.645313229
223,900,1100,3420.275279,0.083725184,9.466163566,0.007049853,379.88229,8.535691847
224,1000,1100,3418.956905,0.082229889,8.58568994,0.00676308,448.6133339,13.84588257
225,1100,1100,3418.650006,0.093679956,8.773483258,0.008780217,437.5822204,16.36052299
226,1200,1100,3417.461157,0.065383786,8.329053174,0.004277529,470.7902814,10.24509687
227,1300,1100,3416.778285,0.043943691,8.130554679,0.001918469,472.0142324,4.780297261
228,1400,1100,3415.895944,0.078098021,8.565079041,0.006099582,359.0379719,8.038260622
229,1500,1100,3414.579243,0.071363982,8.550453513,0.005076692,452.8235668,10.65771603
230,1600,1100,3411.403016,0.067372087,8.375773883,0.00454328,464.5641409,10.47043218
231,1700,1100,3409.364942,0.079356494,8.328056027,0.006297734,474.5958153,15.33880053
232,1800,1100,3408.119812,0.054969382,8.077444035,0.003020618,486.3641706,8.211166312
233,1900,1100,3408.664282,0.052623218,7.95446744,0.002770951,487.9928334,7.817684157
234,2000,1100,3410.20094,0.070886372,8.030509583,0.005025271,493.7315703,14.24588254
235,2100,1100,3411.898004,0.085806236,9.190827439,0.007368001,425.1828448,11.82802957
236,2200,1100,3412.787427,0.069838099,10.42403484,0.004880153,375.5645385,4.748808997
237,2300,1100,3414.157149,0.117849225,12.82016175,0.013967779,300.0547315,5.749729712
238,2400,1100,3420.265935,0.158216817,16.65745008,0.025013281,232.9394876,3.670403837
239,2500,1100,3429.042324,0.794763823,29.42082383,0.632294929,84.60826062,3.918695968
240,200,1200,3416.310102,0.082976629,12.25135269,0.006887798,315.0926271,3.416006887
241,300,1200,3416.82725,0.107746433,10.19800306,0.011647185,380.4605163,12.16172022
242,400,1200,3416.322575,0.063250592,8.965205452,0.004029529,430.4528505,7.054031843
243,500,1200,3419.112673,0.056314669,8.89103286,0.003187083,428.8680098,5.554488573
244,600,1200,3418.80834,0.06566598,8.530338096,0.004317514,449.280969,8.962345821
245,700,1200,3418.831446,0.074186209,8.90771973,0.005501545,420.5252666,9.191323025
246,800,1200,3417.866298,0.063375921,8.674809135,0.003983093,434.2175068,7.47197631
247,900,1200,3416.78536,0.063233326,8.509348864,0.003988659,452.0273095,8.448898475
248,1000,1200,3416.104243,0.090584842,8.117457047,0.008199637,480.4027065,21.45676479
249,1100,1200,3416.603458,0.071987848,8.33227571,0.005172271,460.5893279,11.86081526
250,1200,1200,3415.838902,0.074411049,8.368992775,0.005534391,471.1260763,13.10087225
251,1300,1200,3415.692851,0.068684035,8.304705236,0.004712621,465.7323406,11.11588464
252,1400,1200,3414.757283,0.07159851,8.112734849,0.005128139,409.5456132,9.798689372
253,1500,1200,3413.553523,0.090720504,8.272472018,0.008234656,463.2941698,19.38744085
254,1600,1200,3411.233902,0.06948393,8.115428173,0.004828721,486.4978421,13.02324278
255,1700,1200,3410.480129,0.076312629,8.52397689,0.005851511,445.5878686,11.93016387
256,1800,1200,3409.813118,0.046369919,8.263261378,0.002139356,461.5716325,5.01446406
257,1900,1200,3411.685457,0.072003258,8.44837459,0.005200403,452.5506562,11.18303909
258,2000,1200,3413.511972,0.057950948,8.365890976,0.003356925,457.533264,7.544408054
259,2100,1200,3417.110139,0.076245574,9.242613725,0.005850468,401.1459912,8.244807216
260,2200,1200,3419.239076,0.080575338,10.37934358,0.006500384,373.010591,6.304405405
261,2300,1200,3419.225645,0.120841585,12.37374195,0.014607728,319.6729809,7.309840101
262,2400,1200,3423.50754,0.150916613,17.49355465,0.022796005,220.569271,2.717601271
263,2500,1200,3427.851115,0.829115494,26.87610728,0.688001914,99.28842893,7.037805274
264,200,1300,3416.12422,0.098838387,12.15879702,0.009788355,320.6860554,5.140948455
265,300,1300,3416.476087,0.07988724,9.847310644,0.006373596,402.0380486,7.967376826
266,400,1300,3417.094159,0.056120978,8.835289322,0.003148835,439.0769074,5.832226882
267,500,1300,3418.184317,0.086629283,8.818503572,0.007477907,419.490249,12.76648272
268,600,1300,3417.878523,0.098199585,8.385772147,0.00963798,471.163659,22.81587027
269,700,1300,3417.943507,0.073039978,8.612912674,0.005347856,457.9689481,11.32826336
270,800,1300,3416.57112,0.059633626,8.379659182,0.003551729,463.7952691,8.161682022
271,900,1300,3415.683241,0.071613087,8.330306383,0.00510305,468.9377737,12.13403802
272,1000,1300,3415.814078,0.06673452,8.397144055,0.004519048,457.6696198,10.07443145
273,1100,1300,3415.715134,0.057048474,8.304130103,0.003274342,450.7314987,7.258723827
274,1200,1300,3414.914296,0.079062546,8.140623942,0.006238896,482.3651234,16.44096376
275,1300,1300,3414.484984,0.043508829,8.078010512,0.001885606,486.8485151,5.143690907
276,1400,1300,3414.790479,0.061396356,8.073088751,0.003923573,402.2798763,7.230492645
277,1500,1300,3413.247143,0.070918966,8.202500021,0.005031023,482.241771,13.03964043
278,1600,1300,3411.72918,0.075008944,8.256478872,0.005630203,462.1445316,13.21903255
279,1700,1300,3410.157484,0.064313701,8.057821536,0.004128238,480.0123304,10.95216326
280,1800,1300,3411.762118,0.074373175,8.667385127,0.005533563,436.1820566,10.50709522
281,1900,1300,3412.760773,0.054448655,8.227109688,0.002969172,465.1071114,7.101002902
282,2000,1300,3418.311684,0.082038172,9.364285473,0.00681544,363.1176458,7.717226204
283,2100,1300,3420.927309,0.077053634,9.650489693,0.005953488,404.5404679,7.892794378
284,2200,1300,3422.678944,0.071712696,10.22279874,0.005130523,375.7371749,5.201736076
285,2300,1300,3427.291752,0.117073091,14.1297705,0.013802869,261.0702639,3.525908488
286,2400,1300,3430.272064,0.163666344,18.19746156,0.026906298,200.6974886,2.457581261
287,2500,1300,3436.470489,0.839674521,29.26916326,0.708121701,88.47867123,4.830411986
288,200,1400,3417.960716,0.11072319,12.41599204,0.012268939,276.2888191,4.552808127
289,300,1400,3417.011993,0.105800793,10.24281078,0.011181197,381.2686965,11.59945847
290,400,1400,3418.231253,0.086236648,9.502709466,0.007440409,399.34808,9.851231362
291,500,1400,3417.863988,0.068873131,8.747900649,0.004790409,431.2425082,8.701863523
292,600,1400,3420.02353,0.074878932,9.489001258,0.005605074,372.3026026,6.468951185
293,700,1400,3417.451563,0.091293807,8.34910051,0.008351241,470.4365122,19.88912995
294,800,1400,3418.273464,0.081294651,8.699748786,0.006609817,432.7265142,12.26314544
295,900,1400,3417.179616,0.06325575,8.598605808,0.004019548,433.6212896,7.682953993
296,1000,1400,3414.925985,0.056252544,8.10328328,0.00316741,483.0148986,8.439264106
297,1100,1400,3415.219498,0.055411522,8.476217867,0.003066061,452.2778835,6.54032274
298,1200,1400,3415.326033,0.068607932,8.635287438,0.004713605,447.4089141,9.48108756
299,1300,1400,3414.675881,0.061967356,8.199693068,0.003840451,474.724315,9.653532205
300,1400,1400,3413.718029,0.067458178,8.126171323,0.004547629,410.5774388,8.713543
301,1500,1400,3413.526852,0.066803784,8.200421423,0.004435707,459.6283731,10.43317847
302,1600,1400,3412.28051,0.079900711,8.151213751,0.006368791,476.2025038,16.28690716
303,1700,1400,3411.185877,0.059183166,8.226052143,0.00350998,470.7053811,8.634959672
304,1800,1400,3411.182673,0.052832149,8.033211235,0.002800623,479.9412227,7.514325057
305,1900,1400,3413.960855,0.064831982,8.374421168,0.004202682,462.5131869,9.615255732
306,2000,1400,3422.506663,0.162013285,10.09402632,0.026322034,307.6991684,18.34104538
307,2100,1400,3425.473648,0.131556078,10.97618214,0.01731851,308.3623719,10.246016
308,2200,1400,3424.800204,0.080621394,10.96425121,0.006495596,341.5671596,4.718189032
309,2300,1400,3425.051775,0.112850129,12.62927358,0.012738756,313.0518021,5.869083491
310,2400,1400,3427.628705,0.162244425,17.0416897,0.026353366,227.371333,3.524674061
311,2500,1400,3435.919267,0.846627064,28.00575202,0.719098354,98.85999026,6.702391151
312,200,1500,3415.760656,0.098444916,12.09474476,0.009691003,324.6263739,5.235695054
313,300,1500,3416.518915,0.075178883,10.20075219,0.005638706,382.0570405,5.936535018
314,400,1500,3417.944363,0.078061762,9.326116014,0.006167568,393.9130068,8.241817976
315,500,1500,3419.696309,0.100184562,9.250610813,0.01002646,387.4490399,13.19084077
316,600,1500,3419.985237,0.08388669,9.095851897,0.007089972,394.4430941,10.01562982
317,700,1500,3417.207069,0.065234828,8.413196732,0.004245363,465.7664479,9.763656552
318,800,1500,3416.6374,0.051332647,8.342467454,0.002635222,467.5145439,6.206603464
319,900,1500,3416.501347,0.062544658,8.367942364,0.003914638,461.8654576,8.939083632
320,1000,1500,3415.042543,0.065166515,8.190165565,0.004243952,481.7909617,11.0310964
321,1100,1500,3414.729552,0.065176662,8.187873247,0.00424811,473.5756028,10.6336762
322,1200,1500,3414.779816,0.073211763,8.417891832,0.005347614,465.8840902,12.27334378
323,1300,1500,3415.212727,0.067138871,8.658369914,0.004506497,443.4812747,8.864751993
324,1400,1500,3414.539083,0.077415552,8.243886412,0.006028339,391.4903709,10.19543509
